team,date,opponent,OffRtg,DefRtg,ThreePA,TOV,ORB,DRB,location,MOV,roll_OffRtg,roll_DefRtg,roll_ThreePA,roll_TOV,roll_ORB,roll_DRB,recent_form,games_played
Kentucky,2025-12-20,St. John's (NY),108.6,91.9,16,15,13,23,0,12,117.22727272727273,92.49090909090908,26.545454545454547,9.363636363636363,10.454545454545455,27.545454545454547,12.0,11
Kentucky,2025-12-23,Bellarmine,147.0,126.3,30,10,11,18,1,14,116.50833333333333,92.44166666666666,25.666666666666668,9.833333333333334,10.666666666666666,27.166666666666668,4.4,12
Kentucky,2026-01-03,Alabama,103.2,124.1,19,11,11,23,-1,-15,118.85384615384615,95.04615384615384,26.0,9.846153846153847,10.692307692307692,26.46153846153846,7.8,13
Kentucky,2026-01-07,Missouri,98.6,105.8,18,12,6,21,1,-5,117.73571428571428,97.12142857142858,25.5,9.928571428571429,10.714285714285714,26.214285714285715,11.8,14
Kentucky,2026-01-10,Mississippi State,132.1,97.6,22,9,13,19,1,24,116.46000000000001,97.7,25.0,10.066666666666666,10.4,25.866666666666667,3.6,15
Kentucky,2026-01-14,Louisiana State,113.0,111.5,23,7,6,21,-1,1,117.4375,97.69375,24.8125,10.0,10.5625,25.4375,6.0,16
Kentucky,2026-01-17,Tennessee,119.6,116.6,24,8,10,14,-1,2,117.17647058823529,98.50588235294117,24.705882352941178,9.823529411764707,10.294117647058824,25.176470588235293,3.8,17
Kentucky,2026-01-21,Texas,120.5,113.4,18,8,12,22,1,5,117.3111111111111,99.51111111111112,24.666666666666668,9.722222222222221,10.277777777777779,24.555555555555557,1.4,18
Kentucky,2026-01-24,Ole Miss,103.6,90.6,27,12,13,26,1,9,117.47894736842105,100.2421052631579,24.31578947368421,9.631578947368421,10.368421052631579,24.42105263157895,5.4,19
Kentucky,2026-01-27,Vanderbilt,77.5,112.8,24,14,10,23,-1,-25,116.785,99.76,24.45,9.75,10.5,24.5,8.2,20
Kentucky,2026-01-31,Arkansas,127.2,115.3,13,4,10,23,-1,8,114.91428571428571,100.38095238095238,24.428571428571427,9.952380952380953,10.476190476190476,24.428571428571427,-1.6,21
Kentucky,2026-02-04,Oklahoma,140.5,116.5,26,6,11,24,1,16,115.47272727272728,101.05909090909091,23.90909090909091,9.681818181818182,10.454545454545455,24.363636363636363,-0.2,22
Kentucky,2026-02-07,Tennessee,110.2,105.7,19,9,7,20,1,3,116.5608695652174,101.7304347826087,24.0,9.521739130434783,10.478260869565217,24.347826086956523,2.6,23
Kentucky,2026-02-14,Florida,107.7,119.4,20,14,13,21,-1,-9,116.29583333333333,101.89583333333333,23.791666666666668,9.5,10.333333333333334,24.166666666666668,2.2,24
Kentucky,2026-02-17,Georgia,111.0,122.4,30,12,11,25,1,-8,115.95200000000001,102.596,23.64,9.68,10.44,24.04,-1.4,25
Kentucky,2026-02-21,Auburn,103.2,104.5,23,13,16,21,-1,-1,115.76153846153846,103.35769230769232,23.884615384615383,9.76923076923077,10.461538461538462,24.076923076923077,2.0,26
Kentucky,2026-02-24,South Carolina,98.9,86.5,25,14,15,26,-1,9,115.29629629629629,103.4,23.85185185185185,9.88888888888889,10.666666666666666,23.962962962962962,0.2,27
Kentucky,2026-02-28,Vanderbilt,132.7,112.3,22,10,5,19,1,14,114.71071428571429,102.79642857142858,23.892857142857142,10.035714285714286,10.821428571428571,24.035714285714285,-1.2,28
Kentucky,2026-03-03,Texas A&M,112.0,126.5,26,12,12,26,-1,-11,115.33103448275861,103.12413793103448,23.82758620689655,10.03448275862069,10.620689655172415,23.862068965517242,1.0,29
Kentucky,2026-03-07,Florida,104.6,114.1,23,9,12,20,1,-7,115.22,103.90333333333334,23.9,10.1,10.666666666666666,23.933333333333334,0.6,30
Kentucky,2026-03-11,Louisiana State,122.2,115.1,22,5,9,22,0,5,114.87741935483871,104.23225806451612,23.870967741935484,10.064516129032258,10.709677419354838,23.806451612903224,0.8,31
Kentucky,2026-03-12,Missouri,110.8,102.2,21,9,5,19,0,6,115.10625,104.571875,23.8125,9.90625,10.65625,23.75,2.0,32
Kentucky,2026-03-13,Florida,86.8,97.8,23,11,8,21,0,-8,114.97575757575757,104.5,23.727272727272727,9.878787878787879,10.484848484848484,23.606060606060606,1.4,33
Kentucky,2026-03-20,Santa Clara,117.0,110.4,28,11,8,31,0,5,114.1470588235294,104.3029411764706,23.705882352941178,9.911764705882353,10.411764705882353,23.529411764705884,-3.0,34
Kentucky,2026-03-22,Iowa State,91.7,119.3,25,19,5,25,0,-19,114.22857142857143,104.47714285714285,23.82857142857143,9.942857142857143,10.342857142857143,23.742857142857144,0.2,35
LIU,2025-11-15,James Madison,115.2,103.4,15,13,5,27,1,9,102.23333333333333,109.13333333333333,13.0,17.0,12.666666666666666,21.0,-4.666666666666667,3
LIU,2025-11-20,Fordham,79.4,103.4,15,11,8,24,-1,-16,105.475,107.7,13.5,16.0,10.75,22.5,-1.25,4
LIU,2025-11-22,Illinois,80.9,136.6,22,16,7,13,-1,-40,100.26,106.84,13.8,15.0,10.2,22.8,-4.2,5
LIU,2025-11-24,Missouri State,116.8,95.0,15,12,6,23,-1,14,97.03333333333335,111.8,15.166666666666666,15.166666666666666,9.666666666666666,21.166666666666668,-7.8,6
LIU,2025-12-02,Winthrop,117.5,120.0,17,14,10,22,1,-2,99.85714285714286,109.39999999999999,15.142857142857142,14.714285714285714,9.142857142857142,21.428571428571427,-5.8,7
LIU,2025-12-06,Lehigh,116.5,109.8,15,14,20,18,-1,5,102.0625,110.725,15.375,14.625,9.25,21.5,-7.0,8
LIU,2025-12-13,La Salle,102.8,88.1,17,15,7,19,1,10,103.66666666666667,110.62222222222222,15.333333333333334,14.555555555555555,10.444444444444445,21.11111111111111,-7.8,9
LIU,2025-12-16,Mississippi State,112.6,118.0,30,5,6,24,-1,-4,103.58,108.37,15.5,14.6,10.1,20.9,-2.6,10
LIU,2025-12-20,Florida International,101.6,110.6,24,19,15,21,-1,-7,104.4,109.24545454545455,16.818181818181817,13.727272727272727,9.727272727272727,21.181818181818183,4.6,11
LIU,2025-12-29,Georgia,96.6,116.2,13,14,11,22,-1,-15,104.16666666666667,109.35833333333333,17.416666666666668,14.166666666666666,10.166666666666666,21.166666666666668,0.4,12
LIU,2026-01-02,Central Connecticut State,143.5,133.2,25,5,19,17,1,6,103.58461538461538,109.88461538461539,17.076923076923077,14.153846153846153,10.23076923076923,21.23076923076923,-2.2,13
LIU,2026-01-04,Chicago State,111.0,82.5,26,16,8,26,-1,19,106.43571428571428,111.55,17.642857142857142,13.5,10.857142857142858,20.928571428571427,-2.0,14
LIU,2026-01-08,Mercyhurst,98.9,95.6,11,11,13,20,1,2,106.74,109.61333333333333,18.2,13.666666666666666,10.666666666666666,21.266666666666666,-0.2,15
LIU,2026-01-10,Saint Francis (PA),95.4,89.7,12,19,21,25,1,4,106.25,108.7375,17.75,13.5,10.8125,21.1875,1.0,16
LIU,2026-01-17,FDU,99.9,89.3,10,14,10,23,-1,7,105.61176470588236,107.61764705882354,17.41176470588235,13.823529411764707,11.411764705882353,21.41176470588235,3.2,17
LIU,2026-01-19,Le Moyne,108.9,117.4,18,11,18,20,-1,-6,105.29444444444444,106.6,17.0,13.833333333333334,11.333333333333334,21.5,7.6,18
LIU,2026-01-23,Stonehill,101.7,97.1,22,5,7,19,-1,3,105.48421052631579,107.16842105263159,17.05263157894737,13.68421052631579,11.68421052631579,21.42105263157895,5.2,19
LIU,2026-01-29,Le Moyne,109.1,80.2,22,14,7,30,1,22,105.295,106.665,17.3,13.25,11.45,21.3,2.0,20
LIU,2026-01-31,Central Connecticut State,115.5,85.2,15,9,8,26,-1,21,105.47619047619048,105.4047619047619,17.523809523809526,13.285714285714286,11.238095238095237,21.714285714285715,6.0,21
LIU,2026-02-05,New Haven,94.3,86.4,23,13,12,26,1,5,105.93181818181819,104.48636363636363,17.40909090909091,13.090909090909092,11.090909090909092,21.90909090909091,9.4,22
LIU,2026-02-07,Stonehill,100.5,89.0,9,12,12,19,1,7,105.42608695652174,103.7,17.652173913043477,13.08695652173913,11.130434782608695,22.08695652173913,9.0,23
LIU,2026-02-12,Wagner,95.5,81.2,12,13,8,27,-1,10,105.22083333333335,103.08749999999999,17.291666666666668,13.041666666666666,11.166666666666666,21.958333333333332,11.6,24
LIU,2026-02-14,New Haven,84.1,88.9,14,14,7,27,-1,-3,104.83200000000001,102.212,17.08,13.04,11.04,22.16,13.0,25
LIU,2026-02-16,Wagner,125.2,98.0,19,11,8,20,1,18,104.03461538461539,101.69999999999999,16.96153846153846,13.076923076923077,10.884615384615385,22.346153846153847,8.0,26
LIU,2026-02-19,Saint Francis (PA),116.0,113.4,11,12,10,18,-1,2,104.81851851851852,101.56296296296296,17.037037037037038,13.0,10.777777777777779,22.25925925925926,7.4,27
LIU,2026-02-21,Mercyhurst,116.5,127.7,16,13,6,18,-1,-8,105.21785714285714,101.98571428571428,16.821428571428573,12.964285714285714,10.75,22.107142857142858,6.8,28
LIU,2026-02-26,Chicago State,107.7,82.6,17,16,8,28,1,17,105.60689655172413,102.87241379310345,16.79310344827586,12.96551724137931,10.586206896551724,21.96551724137931,3.8,29
LIU,2026-02-28,FDU,114.0,92.4,20,9,4,16,1,14,105.67666666666668,102.19666666666667,16.8,13.066666666666666,10.5,22.166666666666668,5.2,30
LIU,2026-03-04,Chicago State,128.7,122.2,14,10,12,17,1,4,105.94516129032259,101.88064516129033,16.903225806451612,12.935483870967742,10.290322580645162,21.967741935483872,8.6,31
LIU,2026-03-07,Wagner,98.6,86.3,15,8,9,23,1,8,106.65625,102.515625,16.8125,12.84375,10.34375,21.8125,5.8,32
LIU,2026-03-10,Mercyhurst,117.5,104.1,9,6,6,27,1,9,106.4121212121212,102.02424242424243,16.757575757575758,12.696969696969697,10.303030303030303,21.848484848484848,7.0,33
LIU,2026-03-20,Arizona,80.3,127.4,27,11,10,17,0,-34,106.73823529411764,102.08529411764707,16.529411764705884,12.5,10.176470588235293,22.0,10.4,34
La Salle,2025-11-15,Penn State,107.5,129.3,16,15,8,18,0,-14,103.03333333333335,97.36666666666667,15.666666666666666,12.0,10.0,24.0,4.666666666666667,3
La Salle,2025-11-19,Villanova,91.7,116.7,13,15,11,15,1,-15,104.15,105.35,15.75,12.75,9.5,22.5,0.0,4
La Salle,2025-11-22,Lancaster Bible,105.5,64.7,20,12,9,39,1,29,101.66,107.62,15.2,13.2,9.8,21.0,-3.0,5
La Salle,2025-11-28,Hofstra,86.6,94.1,15,13,11,25,0,-5,102.3,100.46666666666665,16.0,13.0,9.666666666666666,24.0,-2.8,6
La Salle,2025-11-29,Pennsylvania,108.5,111.6,23,9,13,20,-1,-2,100.05714285714285,99.55714285714285,15.857142857142858,13.0,9.857142857142858,24.142857142857142,-6.4,7
La Salle,2025-11-30,Merrimack,91.8,100.9,15,17,13,18,0,-6,101.1125,101.0625,16.75,12.5,10.25,23.625,-1.4,8
La Salle,2025-12-06,Drexel,103.4,95.9,15,10,11,25,0,5,100.07777777777778,101.04444444444444,16.555555555555557,13.0,10.555555555555555,23.0,0.2,9
La Salle,2025-12-13,LIU,88.1,102.8,14,18,15,18,-1,-10,100.41,100.53,16.4,12.7,10.6,23.2,4.2,10
La Salle,2025-12-19,High Point,107.9,125.8,11,12,8,19,-1,-12,99.2909090909091,100.73636363636363,16.181818181818183,13.181818181818182,11.0,22.727272727272727,-3.6,11
La Salle,2025-12-21,Michigan,66.5,135.7,21,19,11,20,-1,-52,100.00833333333333,102.825,15.75,13.083333333333334,10.75,22.416666666666668,-5.0,12
La Salle,2025-12-31,George Mason,115.3,123.0,25,4,11,23,1,-5,97.43076923076923,105.35384615384615,16.153846153846153,13.538461538461538,10.76923076923077,22.23076923076923,-15.0,13
La Salle,2026-01-03,George Washington,84.7,118.6,17,8,7,20,-1,-22,98.70714285714287,106.61428571428571,16.785714285714285,12.857142857142858,10.785714285714286,22.285714285714285,-14.8,14
La Salle,2026-01-07,Rhode Island,120.4,109.7,13,12,7,20,-1,7,97.77333333333333,107.41333333333334,16.8,12.533333333333333,10.533333333333333,22.133333333333333,-20.2,15
La Salle,2026-01-10,Saint Louis,102.1,119.2,15,7,10,15,1,-12,99.1875,107.55625,16.5625,12.5,10.3125,22.0,-16.8,16
La Salle,2026-01-14,Richmond,79.7,111.3,23,8,6,24,-1,-21,99.35882352941177,108.24117647058823,16.470588235294116,12.176470588235293,10.294117647058824,21.58823529411765,-16.8,17
La Salle,2026-01-17,St. Bonaventure,120.2,114.0,14,17,7,18,1,4,98.26666666666667,108.41111111111111,16.833333333333332,11.944444444444445,10.055555555555555,21.72222222222222,-10.6,18
La Salle,2026-01-21,Dayton,102.4,97.8,22,13,8,21,1,3,99.42105263157895,108.70526315789475,16.68421052631579,12.210526315789474,9.894736842105264,21.526315789473685,-8.8,19
La Salle,2026-01-28,Fordham,89.7,99.0,18,9,8,21,-1,-6,99.57000000000001,108.16,16.95,12.25,9.8,21.5,-3.8,20
La Salle,2026-01-31,Saint Joseph's,87.5,101.1,19,8,11,20,1,-9,99.1,107.72380952380952,17.0,12.095238095238095,9.714285714285714,21.476190476190474,-6.4,21
La Salle,2026-02-03,Loyola Chicago,89.8,104.5,18,12,5,22,-1,-10,98.57272727272726,107.42272727272729,17.09090909090909,11.909090909090908,9.772727272727273,21.40909090909091,-5.8,22
La Salle,2026-02-07,Saint Louis,80.8,114.3,17,13,12,23,-1,-24,98.19130434782609,107.29565217391306,17.130434782608695,11.91304347826087,9.565217391304348,21.434782608695652,-3.6,23
La Salle,2026-02-11,VCU,98.6,111.6,19,5,7,20,1,-9,97.46666666666665,107.58749999999999,17.125,11.958333333333334,9.666666666666666,21.5,-9.2,24
La Salle,2026-02-18,Duquesne,87.5,88.9,20,18,13,19,-1,-1,97.512,107.74799999999999,17.2,11.68,9.56,21.44,-11.6,25
La Salle,2026-02-21,Rhode Island,92.0,71.7,16,13,14,29,1,13,97.12692307692308,107.02307692307691,17.307692307692307,11.923076923076923,9.692307692307692,21.346153846153847,-10.6,26
La Salle,2026-02-24,George Washington,107.8,145.6,26,13,11,15,1,-27,96.93703703703704,105.71481481481482,17.25925925925926,11.962962962962964,9.851851851851851,21.62962962962963,-6.2,27
La Salle,2026-03-01,Davidson,92.9,103.0,15,8,6,22,-1,-7,97.325,107.13928571428572,17.571428571428573,12.0,9.892857142857142,21.392857142857142,-9.6,28
La Salle,2026-03-04,Fordham,127.8,123.3,25,10,14,19,1,3,97.17241379310344,106.99655172413793,17.482758620689655,11.862068965517242,9.758620689655173,21.413793103448278,-6.2,29
La Salle,2026-03-07,Saint Joseph's,105.9,122.6,25,5,11,20,-1,-12,98.19333333333334,107.53999999999999,17.733333333333334,11.8,9.9,21.333333333333332,-3.8,30
La Salle,2026-03-11,St. Bonaventure,106.3,131.5,16,11,12,13,0,-19,98.44193548387096,108.02580645161291,17.967741935483872,11.580645161290322,9.935483870967742,21.29032258064516,-6.0,31
Lafayette,2025-11-13,Cornell,104.4,129.8,15,9,9,22,1,-19,96.83333333333333,103.26666666666667,23.333333333333332,11.666666666666666,9.666666666666666,22.0,-3.6666666666666665,3
Lafayette,2025-11-17,West Virginia,88.9,122.1,22,18,6,18,-1,-22,98.725,109.9,21.25,11.0,9.5,22.0,-7.5,4
Lafayette,2025-11-21,Stonehill,96.0,101.5,20,10,11,21,-1,-4,96.76,112.34,21.4,12.4,8.8,21.2,-10.4,5
Lafayette,2025-11-28,Le Moyne,92.6,111.7,28,12,9,19,1,-13,96.63333333333333,110.53333333333335,21.166666666666668,12.0,9.166666666666666,21.166666666666668,-9.4,6
Lafayette,2025-11-29,Ball State,87.9,59.1,14,5,6,32,1,18,96.05714285714285,110.7,22.142857142857142,12.0,9.142857142857142,20.857142857142858,-19.0,7
Lafayette,2025-11-30,Monmouth,104.1,123.8,23,11,6,16,1,-14,95.0375,104.25,21.125,11.125,8.75,22.25,-8.0,8
Lafayette,2025-12-05,Mercyhurst,121.2,108.9,23,15,6,23,1,8,96.04444444444444,106.42222222222222,21.333333333333332,11.11111111111111,8.444444444444445,21.555555555555557,-7.0,9
Lafayette,2025-12-08,Pennsylvania,100.6,103.4,21,12,5,26,-1,-2,98.56,106.67,21.5,11.5,8.2,21.7,-1.0,10
Lafayette,2025-12-18,Charlotte,111.5,134.8,31,7,8,17,-1,-14,98.74545454545455,106.37272727272726,21.454545454545453,11.545454545454545,7.909090909090909,22.09090909090909,-0.6,11
Lafayette,2025-12-20,Georgia Tech,112.3,131.7,34,7,6,20,-1,-14,99.80833333333334,108.74166666666667,22.25,11.166666666666666,7.916666666666667,21.666666666666668,-0.8,12
Lafayette,2025-12-31,Colgate,103.4,114.1,20,11,3,27,1,-8,100.76923076923077,110.5076923076923,23.153846153846153,10.846153846153847,7.769230769230769,21.53846153846154,-7.2,13
Lafayette,2026-01-03,Loyola (MD),120.3,97.4,22,8,8,27,-1,15,100.95714285714287,110.76428571428572,22.928571428571427,10.857142857142858,7.428571428571429,21.928571428571427,-6.0,14
Lafayette,2026-01-07,Boston University,101.7,126.0,19,5,7,21,1,-16,102.24666666666667,109.87333333333332,22.866666666666667,10.666666666666666,7.466666666666667,22.266666666666666,-4.6,15
Lafayette,2026-01-10,Navy,75.2,114.4,28,13,7,26,-1,-26,102.2125,110.88125,22.625,10.3125,7.4375,22.1875,-7.4,16
Lafayette,2026-01-14,Bucknell,101.6,111.9,27,11,4,18,-1,-7,100.62352941176471,111.08823529411765,22.941176470588236,10.470588235294118,7.411764705882353,22.41176470588235,-9.8,17
Lafayette,2026-01-17,Holy Cross,113.9,84.7,20,5,15,29,1,19,100.67777777777778,111.13333333333334,23.166666666666668,10.5,7.222222222222222,22.166666666666668,-8.4,18
Lafayette,2026-01-21,Boston University,98.7,104.1,29,8,7,25,-1,-4,101.3736842105263,109.7421052631579,23.0,10.210526315789474,7.631578947368421,22.526315789473685,-3.0,19
Lafayette,2026-01-24,Lehigh,91.3,99.1,21,8,10,18,-1,-5,101.24,109.46,23.3,10.1,7.6,22.65,-6.8,20
Lafayette,2026-01-28,Bucknell,122.8,119.8,24,8,11,20,1,2,100.76666666666667,108.96666666666667,23.19047619047619,10.0,7.714285714285714,22.428571428571427,-4.6,21
Lafayette,2026-01-31,American,104.6,101.4,27,9,10,22,-1,2,101.76818181818182,109.4590909090909,23.227272727272727,9.909090909090908,7.863636363636363,22.318181818181817,1.0,22
Lafayette,2026-02-04,Navy,78.7,102.3,30,13,6,24,1,-15,101.8913043478261,109.1086956521739,23.391304347826086,9.869565217391305,7.956521739130435,22.304347826086957,2.8,23
Lafayette,2026-02-07,Army,94.3,89.8,20,11,12,24,-1,3,100.925,108.825,23.666666666666668,10.0,7.875,22.375,-4.0,24
Lafayette,2026-02-11,Loyola (MD),81.2,102.3,33,4,11,27,1,-14,100.66,108.064,23.52,10.04,8.04,22.44,-2.6,25
Lafayette,2026-02-14,Lehigh,108.5,122.6,19,12,7,21,1,-9,99.91153846153846,107.8423076923077,23.884615384615383,9.807692307692308,8.153846153846153,22.615384615384617,-4.4,26
Lafayette,2026-02-18,Holy Cross,118.7,114.5,17,13,6,19,-1,3,100.22962962962963,108.38888888888889,23.703703703703702,9.88888888888889,8.11111111111111,22.555555555555557,-6.6,27
Lafayette,2026-02-22,American,102.7,126.2,12,7,4,20,1,-14,100.88928571428572,108.60714285714286,23.464285714285715,10.0,8.035714285714286,22.428571428571427,-6.4,28
Lafayette,2026-02-25,Colgate,109.6,108.0,26,5,10,25,-1,1,100.95172413793104,109.21379310344827,23.06896551724138,9.89655172413793,7.896551724137931,22.344827586206897,-6.2,29
Lafayette,2026-02-28,Army,113.0,104.8,19,9,4,24,1,6,101.24,109.17333333333333,23.166666666666668,9.733333333333333,7.966666666666667,22.433333333333334,-6.6,30
Lafayette,2026-03-03,Holy Cross,114.0,121.4,21,8,2,24,1,-5,101.61935483870967,109.03225806451613,23.032258064516128,9.709677419354838,7.838709677419355,22.483870967741936,-2.6,31
Lamar,2025-11-23,Montana,91.9,85.1,12,13,17,29,-1,5,111.0,93.33333333333333,24.333333333333332,10.666666666666666,11.333333333333334,23.666666666666668,13.333333333333334,3
Lamar,2025-11-24,Oakland,92.6,113.1,25,16,13,22,0,-15,106.225,91.275,21.25,11.25,12.75,25.0,11.25,4
Lamar,2025-11-29,Our Lady,117.6,60.1,29,12,13,31,1,44,103.5,95.64,22.0,12.2,12.8,24.4,6.0,5
Lamar,2025-12-03,Louisiana,107.3,90.8,7,5,11,21,1,10,105.85000000000001,89.71666666666665,23.166666666666668,12.166666666666666,12.833333333333334,25.5,6.8,6
Lamar,2025-12-06,Texas A&M–Corpus Christi,80.8,94.0,16,11,7,19,1,-8,106.05714285714285,89.87142857142858,20.857142857142858,11.142857142857142,12.571428571428571,24.857142857142858,11.4,7
Lamar,2025-12-10,San Diego State,93.3,116.9,35,15,8,21,-1,-18,102.9,90.3875,20.25,11.125,11.875,24.125,7.2,8
Lamar,2025-12-16,Texas–Rio Grande Valley,102.0,117.6,28,13,10,22,1,-11,101.83333333333333,93.33333333333333,21.88888888888889,11.555555555555555,11.444444444444445,23.77777777777778,2.6,9
Lamar,2025-12-20,Omaha,109.8,113.8,16,11,13,21,1,-3,101.85,95.76,22.5,11.7,11.3,23.6,3.4,10
Lamar,2025-12-29,Northwestern State,112.6,90.3,18,13,6,28,-1,15,102.57272727272726,97.4,21.90909090909091,11.636363636363637,11.454545454545455,23.363636363636363,-6.0,11
Lamar,2025-12-31,East Texas A&M,101.7,91.4,16,9,13,24,-1,7,103.40833333333335,96.80833333333334,21.583333333333332,11.75,11.0,23.75,-5.0,12
Lamar,2026-01-02,McNeese State,113.2,132.6,29,10,18,14,-1,-12,103.27692307692307,96.39230769230768,21.153846153846153,11.538461538461538,11.153846153846153,23.76923076923077,-2.0,13
Lamar,2026-01-05,Southeastern Louisiana,87.6,101.1,19,11,13,22,-1,-8,103.98571428571428,98.97857142857143,21.714285714285715,11.428571428571429,11.642857142857142,23.071428571428573,-0.8,14
Lamar,2026-01-10,Incarnate Word,99.1,80.2,16,11,9,24,1,12,102.89333333333335,99.11999999999999,21.533333333333335,11.4,11.733333333333333,23.0,-0.2,15
Lamar,2026-01-12,Houston Christian,101.7,89.0,18,15,8,22,1,8,102.65625,97.9375,21.1875,11.375,11.5625,23.0625,2.8,16
Lamar,2026-01-17,Nicholls State,131.4,116.8,16,15,7,20,-1,10,102.60000000000001,97.41176470588235,21.0,11.588235294117647,11.352941176470589,23.0,1.4,17
