date,team,opponent,location,MOV,OffRtg_diff,DefRtg_diff,ThreePA_diff,TOV_diff,ORB_diff,DRB_diff,RecentForm_diff,SOS_diff,Pace_diff
2025-12-22,St. Mary's (CA),Northern Iowa,1,5,8.100000000000009,6.994696969696989,-4.174242424242422,2.257575757575758,5.181818181818182,2.0378787878787854,-13.6,4.1,2.5
2025-12-28,St. Mary's (CA),Loyola Marymount,-1,5,4.992307692307691,0.5,-6.46153846153846,-0.615384615384615,2.0,1.76923076923077,-5.2,6.5,-2.799999999999997
2025-12-30,St. Mary's (CA),Pepperdine,-1,27,11.55714285714285,-12.657142857142873,-3.5,-1.2857142857142865,1.4285714285714288,4.0,10.600000000000001,8.2,-4.099999999999994
2026-01-02,St. Mary's (CA),Portland,1,21,9.806666666666658,-14.900000000000006,-0.8000000000000007,-3.6000000000000014,2.200000000000001,1.9333333333333336,18.8,6.8999999999999995,-4.299999999999997
2026-01-04,St. Mary's (CA),Seattle,1,17,7.956249999999997,1.0562500000000057,-2.0,-1.5625,1.4375,2.0625,13.2,5.3999999999999995,-3.0
2026-01-13,St. Mary's (CA),San Francisco,-1,14,8.98508771929825,-3.109356725146199,-6.780701754385962,-0.7134502923976598,0.8830409356725148,-0.17251461988304229,10.2,3.8,-1.5
2026-01-17,St. Mary's (CA),Santa Clara,-1,-8,1.276052631578935,-3.9344736842105306,-10.155263157894737,-0.7789473684210524,-1.568421052631578,4.744736842105265,0.6000000000000014,-0.2999999999999998,-3.5999999999999943
2026-01-21,St. Mary's (CA),Oregon State,1,30,11.586666666666687,-13.903809523809514,-4.19047619047619,-1.0714285714285712,3.7976190476190474,3.8952380952380956,13.6,4.8,-0.8999999999999915
2026-01-24,St. Mary's (CA),Portland,-1,6,11.390476190476193,-12.919047619047618,-0.7619047619047628,-3.0,1.904761904761905,2.6190476190476204,9.600000000000001,6.8999999999999995,-4.299999999999997
2026-01-31,St. Mary's (CA),Gonzaga,-1,-8,-3.4863636363636488,5.659090909090921,0.5454545454545467,0.31818181818181657,-0.7727272727272734,-0.7272727272727302,-6.4,-3.3999999999999995,-4.299999999999997
2026-02-04,St. Mary's (CA),San Diego,1,27,10.106159420289856,-11.317934782608702,-6.157608695652176,-2.3605072463768124,1.394927536231883,5.414855072463766,-1.2000000000000002,7.6,-3.200000000000003
2026-02-07,St. Mary's (CA),San Francisco,1,25,7.302833333333339,-7.325499999999991,-5.75,-0.6666666666666661,1.1416666666666657,0.9600000000000009,12.600000000000001,3.8,-1.5
2026-02-11,St. Mary's (CA),Pepperdine,1,28,17.231999999999985,-15.623999999999995,-2.120000000000001,-2.120000000000001,1.7199999999999989,5.359999999999999,31.8,8.2,-4.099999999999994
2026-02-14,St. Mary's (CA),Pacific,-1,11,6.314387464387451,-5.388319088319108,0.23789173789173645,-1.8774928774928767,1.098290598290598,1.1296296296296298,7.199999999999999,5.3999999999999995,-0.20000000000000284
2026-02-18,St. Mary's (CA),Seattle,-1,2,14.607407407407393,-0.1444444444444457,-1.3333333333333321,-1.7407407407407405,2.4444444444444446,3.6666666666666643,19.200000000000003,5.3999999999999995,-3.0
2026-02-25,St. Mary's (CA),Santa Clara,1,19,-1.0620689655172413,-5.358620689655169,-8.586206896551722,-0.3793103448275854,-0.724137931034484,4.517241379310345,7.599999999999998,-0.2999999999999998,-3.5999999999999943
2026-02-28,St. Mary's (CA),Gonzaga,1,11,-3.519999999999996,3.75,0.8000000000000007,0.9333333333333336,-0.16666666666666607,1.0,-6.600000000000001,-3.3999999999999995,-4.299999999999997
2026-03-09,St. Mary's (CA),Santa Clara,0,-5,-1.09969758064517,-6.619455645161281,-8.28326612903226,-0.2741935483870961,-0.3760080645161299,4.94858870967742,7.200000000000001,-0.2999999999999998,-3.5999999999999943
2025-11-13,St. Thomas,Green Bay,1,19,-0.09999999999999432,-1.9666666666666828,-0.6666666666666679,-0.9999999999999991,-1.3333333333333335,-3.0,0.3333333333333339,-0.6000000000000001,4.299999999999997
2025-11-15,St. Thomas,Southeast Missouri State,-1,12,1.50833333333334,14.299999999999997,0.25,-2.916666666666666,-4.333333333333333,-2.916666666666668,-7.833333333333333,2.4999999999999996,-0.10000000000000853
2025-11-21,St. Thomas,Northern Colorado,0,1,-20.61999999999999,16.259999999999977,-8.066666666666663,-4.466666666666667,-11.066666666666666,-6.466666666666669,-25.26666666666667,-0.30000000000000027,-1.8000000000000114
2025-11-22,St. Thomas,Cal State Fullerton,0,-8,1.5133333333333212,-4.243333333333325,-2.9666666666666686,-2.4333333333333336,-5.933333333333334,-3.8999999999999986,8.6,-1.9000000000000001,-6.200000000000003
2025-11-23,St. Thomas,Portland,-1,10,0.09047619047618127,4.954761904761909,5.5,-5.523809523809524,-4.976190476190476,-5.166666666666668,5.199999999999999,-3.0,-0.9000000000000057
2025-12-03,St. Thomas,Montana State,-1,-8,-8.649999999999977,1.9208333333333343,1.4444444444444429,-1.4861111111111107,-2.9305555555555554,1.2916666666666679,4.6,-1.8,2.0
2026-01-04,St. Thomas,Denver,1,4,-6.655000000000001,-20.751666666666665,3.508333333333333,-1.3249999999999993,-4.004166666666666,3.283333333333335,19.200000000000003,0.6999999999999997,0.19999999999998863
2026-01-07,St. Thomas,South Dakota,1,13,3.53125,-10.299999999999997,7.125,-4.1875,-5.8125,2.75,23.400000000000002,3.1,-3.0
2026-01-10,St. Thomas,Oral Roberts,-1,11,13.476470588235301,-5.476470588235287,-0.9411764705882355,-5.470588235294118,-3.4705882352941178,3.352941176470587,28.6,1.6,-0.30000000000001137
2026-01-15,St. Thomas,North Dakota,-1,11,9.724999999999994,-5.337777777777774,1.0388888888888879,-1.9499999999999993,-4.683333333333333,3.2611111111111093,10.200000000000001,1.9,0.0
2026-01-17,St. Thomas,North Dakota State,-1,-3,1.8457894736842206,2.804473684210521,-0.010526315789473273,-2.1578947368421044,-5.326315789473685,1.8500000000000014,4.6,0.0,0.3999999999999915
2026-01-22,St. Thomas,South Dakota State,1,5,3.664999999999978,-2.6750000000000114,2.1999999999999993,-2.25,-4.35,-0.5999999999999979,-0.20000000000000018,0.10000000000000009,1.5
2026-01-24,St. Thomas,South Dakota,-1,12,3.2285714285714135,-9.790476190476184,5.761904761904763,-3.428571428571427,-4.7142857142857135,2.428571428571427,7.2,3.1,-3.0
2026-01-29,St. Thomas,North Dakota,1,-1,6.703409090909105,-5.468560606060592,1.7045454545454533,-0.6818181818181817,-4.356060606060606,3.3939393939393945,1.0,1.9,0.0
